id,strategy_name,symbol,start_date,end_date,initial_capital,final_capital,total_return,annual_return,sharpe_ratio,max_drawdown,win_rate,total_trades,winning_trades,losing_trades,avg_win,avg_loss,profit_factor
338,macd-golden-cross-v1,688981,2024-01-01,2024-06-30,1000000,1000000,-0.01349,-0.02882941238065495,0.02661462986941827,-0.116172,0.5,4,0,0,0,0,0.8282053894350772
355,macd-golden-cross-v1,688981,2024-07-01,2024-12-31,1000000,1000000,0.822025,2.351795646713528,2.2083655982313117,-0.17163294362607512,0.5,4,0,0,0,0,11.918831298779265
499,momentum-breakout-v1,000333,2023-01-01,2023-12-31,1000000,1000000,-0.124149,-0.12893349528516318,-1.3341545568714526,-0.140629,0.16666666666666666,6,0,0,0,0,0.08607098061388288
524,momentum-breakout-v1,000333,2024-01-01,2024-06-30,1000000,1000000,0.117577,0.27052206399401535,1.6717292077618415,-0.06426369953337815,1,2,0,0,0,0,0
538,momentum-breakout-v1,000333,2024-07-01,2024-12-31,1000000,1000000,0.093018,0.19638969910596393,0.9750995115152036,-0.10846937262944914,1,2,0,0,0,0,0
501,momentum-breakout-v1,000858,2023-01-01,2023-12-31,1000000,1000000,-0.10140800000000012,-0.10536961398496936,-1.0950069539795242,-0.11808000000000012,0.25,4,0,0,0,0,0.17632346811171304
514,momentum-breakout-v1,000858,2024-01-01,2024-06-30,1000000,1000000,0.027285999999999883,0.059696283699737895,0.5711488107355809,-0.035647505534970696,0.3333333333333333,3,0,0,0,0,2.352935343117797
533,momentum-breakout-v1,000858,2024-07-01,2024-12-31,1000000,1000000,0.115165,0.24576374305307547,0.8372652344246051,-0.16765997783242959,0.3333333333333333,3,0,0,0,0,3.127759815242494
510,momentum-breakout-v1,002594,2023-01-01,2023-12-31,1000000,1000000,-0.102064,-0.10604969955326216,-0.7904309376551931,-0.1695043955586591,0,5,0,0,0,0,0
526,momentum-breakout-v1,002594,2024-01-01,2024-06-30,1000000,1000000,0.16446,0.3881044968217331,1.7342647084917444,-0.0853934073215173,0.6666666666666666,3,0,0,0,0,6.0596849618508495
545,momentum-breakout-v1,002594,2024-07-01,2024-12-31,1000000,1000000,0.154833,0.33671455870927525,1.2315062958260439,-0.11318545375326777,0.6666666666666666,3,0,0,0,0,4.078680505845861
517,momentum-breakout-v1,300059,2023-01-01,2023-12-31,1000000,1000000,-0.184822,-0.19167651619498272,-0.8100078838953089,-0.234299,0.3333333333333333,3,0,0,0,0,0.22331949370493015
532,momentum-breakout-v1,300059,2024-01-01,2024-06-30,1000000,1000000,-0.034788999999999765,-0.07342896545173727,-0.6711779730927747,-0.0636546543167237,0,2,0,0,0,0,0
547,momentum-breakout-v1,300059,2024-07-01,2024-12-31,1000000,1000000,0.853103,2.468051285763773,2.1102710616451756,-0.20076792399576096,0.3333333333333333,6,0,0,0,0,4.726479709955011
515,momentum-breakout-v1,300274,2023-01-01,2023-12-31,1000000,1000000,-0.178801,-0.18545848834587597,-0.8378072140761174,-0.24082468678049218,0.25,8,0,0,0,0,0.19373106281319194
529,momentum-breakout-v1,300274,2024-01-01,2024-06-30,1000000,1000000,0.167264,0.39531379953062196,1.403229713675609,-0.09135321627474999,0.3333333333333333,3,0,0,0,0,4.833165276377306
542,momentum-breakout-v1,300274,2024-07-01,2024-12-31,1000000,1000000,0.084374,0.17739193731520353,0.5731607783060265,-0.2735273064435947,0.6666666666666666,3,0,0,0,0,3.629128754829864
512,momentum-breakout-v1,300308,2023-01-01,2023-12-31,1000000,1000000,1.363779,1.4493179791630904,2.0545705377810166,-0.26052881918504406,0.5,10,0,0,0,0,3.333615671297009
528,momentum-breakout-v1,300308,2024-01-01,2024-06-30,1000000,1000000,0.40269499999999975,1.0726989550049248,1.6224618799546304,-0.14845927997851247,0.6,5,0,0,0,0,4.906777523380804
540,momentum-breakout-v1,300308,2024-07-01,2024-12-31,1000000,1000000,0.196042,0.4346197453659091,0.955499497564463,-0.19931263176682623,0.25,4,0,0,0,0,1.8291475989477148
511,momentum-breakout-v1,300750,2023-01-01,2023-12-31,1000000,1000000,-0.1303860000000001,-0.13539179141258872,-1.1249048097562075,-0.1303860000000001,0.16666666666666666,6,0,0,0,0,0.14362841041943059
527,momentum-breakout-v1,300750,2024-01-01,2024-06-30,1000000,1000000,0.083309,0.18809513633537356,0.88397953533062,-0.06230602023552074,0.6666666666666666,3,0,0,0,0,3.0709722325801168
539,momentum-breakout-v1,300750,2024-07-01,2024-12-31,1000000,1000000,0.06909200000000024,0.1441801281057078,0.5183402851122297,-0.2556355169859243,0.14285714285714285,7,0,0,0,0,1.3725600155296267
502,momentum-breakout-v1,600000,2023-01-01,2023-12-31,1000000,1000000,-0.13428,-0.13942298555386867,-0.9847698534175886,-0.13428,0,2,0,0,0,0,0
519,momentum-breakout-v1,600000,2024-01-01,2024-06-30,1000000,1000000,0.115732,0.26600868290437196,2.1762446318457016,-0.03233606472069772,1,2,0,0,0,0,0
537,momentum-breakout-v1,600000,2024-07-01,2024-12-31,1000000,1000000,-0.025590999999999885,-0.050920847432167404,-0.19678171271900657,-0.1042867154068276,0.25,4,0,0,0,0,0.8458398301299883
503,momentum-breakout-v1,600030,2023-01-01,2023-12-31,1000000,1000000,0.037775,0.03936628725350966,0.32113028601261645,-0.10720699999999976,0.25,4,0,0,0,0,1.313951845480009
523,momentum-breakout-v1,600030,2024-01-01,2024-06-30,1000000,1000000,0.0019929999999998838,0.004297551571043945,0.09514253428966168,-0.05721307603789627,0.5,2,0,0,0,0,1.0869584187791734
536,momentum-breakout-v1,600030,2024-07-01,2024-12-31,1000000,1000000,0.48437399999999975,1.217335299229021,2.194579698657642,-0.1404069687403256,0.75,4,0,0,0,0,11.919653726498034
504,momentum-breakout-v1,600036,2023-01-01,2023-12-31,1000000,1000000,-0.11001599999999977,-0.1142920265486187,-1.3273170766754485,-0.14626170755202378,0,5,0,0,0,0,0
518,momentum-breakout-v1,600036,2024-01-01,2024-06-30,1000000,1000000,-0.042819,-0.08995231493588018,-0.8658470216340182,-0.057155887573556496,0.3333333333333333,3,0,0,0,0,0.17922521037397687
534,momentum-breakout-v1,600036,2024-07-01,2024-12-31,1000000,1000000,0.12567400000000023,0.2695443368677679,1.1953255215282979,-0.07803459978307163,0.3333333333333333,3,0,0,0,0,2.5534068634621687
500,momentum-breakout-v1,600519,2023-01-01,2023-12-31,1000000,1000000,-0.017995,-0.01873158765801808,-0.2677962976097271,-0.05637407584471777,0.3333333333333333,3,0,0,0,0,0.12838633686690223
516,momentum-breakout-v1,600519,2024-01-01,2024-06-30,1000000,1000000,-0.038095,-0.08025101860125705,-1.5277651511455275,-0.04163615440945705,0,2,0,0,0,0,0
531,momentum-breakout-v1,600519,2024-07-01,2024-12-31,1000000,1000000,-0.115356,-0.2189382517249202,-1.197181120062263,-0.18861884959469646,0,3,0,0,0,0,0
509,momentum-breakout-v1,600900,2023-01-01,2023-12-31,1000000,1000000,-0.0027269999999998836,-0.0028395258144446878,-0.029147374761030676,-0.029066999999999767,0.5,2,0,0,0,0,0.6926631353544551
521,momentum-breakout-v1,600900,2024-01-01,2024-06-30,1000000,1000000,0.06531699999999976,0.14600161946694157,1.1713134983791895,-0.06419239485506248,0.5,2,0,0,0,0,0.14692708333332122
541,momentum-breakout-v1,600900,2024-07-01,2024-12-31,1000000,1000000,-0.036066,-0.07137717354118156,-0.6966357058713233,-0.08494279787534965,0,2,0,0,0,0,0
506,momentum-breakout-v1,601166,2023-01-01,2023-12-31,1000000,1000000,-0.023633999999999766,-0.02459850223919602,-0.7839410538642234,-0.033589956270501174,0,1,0,0,0,0,0
525,momentum-breakout-v1,601166,2024-01-01,2024-06-30,1000000,1000000,0.152681,0.3580381872673031,3.1809151714852564,-0.028359850799738687,1,2,0,0,0,0,0
546,momentum-breakout-v1,601166,2024-07-01,2024-12-31,1000000,1000000,0.031641999999999885,0.06481581721662755,0.42426029002323734,-0.06989380276179262,0.5,2,0,0,0,0,1.8867920491259624
508,momentum-breakout-v1,601288,2023-01-01,2023-12-31,1000000,1000000,0.061162,0.06376831063376054,0.5175626807330654,-0.13344060999158291,0.25,4,0,0,0,0,1.9641224502664019
522,momentum-breakout-v1,601288,2024-01-01,2024-06-30,1000000,1000000,0.04405900000000012,0.09731384417028366,0.8508392535112154,-0.059364782769689727,0.5,2,0,0,0,0,3.9866458785249774
543,momentum-breakout-v1,601288,2024-07-01,2024-12-31,1000000,1000000,-0.002921,-0.005879998029315048,0.0552677770203122,-0.11692969446438593,0.3333333333333333,3,0,0,0,0,0.048185200080434344
505,momentum-breakout-v1,601318,2023-01-01,2023-12-31,1000000,1000000,-0.013147,-0.013686530021116416,-0.012326941159452882,-0.12619758225213656,0.25,4,0,0,0,0,0.8330476081628494
520,momentum-breakout-v1,601318,2024-01-01,2024-06-30,1000000,1000000,0.100103,0.2281207224462285,1.4863389942439402,-0.05249136986584534,1,2,0,0,0,0,0
535,momentum-breakout-v1,601318,2024-07-01,2024-12-31,1000000,1000000,0.166688,0.36452261408472286,1.25959547709165,-0.09766509204766047,0.3333333333333333,3,0,0,0,0,4.583763329893372
513,momentum-breakout-v1,688981,2023-01-01,2023-12-31,1000000,1000000,-0.008384,-0.008728929897179993,0.09083705593457303,-0.2102667009270702,0.42857142857142855,7,0,0,0,0,0.9151434181494301
530,momentum-breakout-v1,688981,2024-01-01,2024-06-30,1000000,1000000,-0.005513999999999884,-0.011838538026024303,0.032761631654249966,-0.0917332334290954,0.6666666666666666,3,0,0,0,0,0.8826009197751689
544,momentum-breakout-v1,688981,2024-07-01,2024-12-31,1000000,1000000,0.558139,1.4450857536863615,1.7228972456630036,-0.18014631368650652,0.3333333333333333,3,0,0,0,0,6.017190369773908
408,rsi-oversold-v1,000333,2023-01-01,2023-12-31,1000000,1000000,0.165888,0.17330587928105046,1.0156201958278526,-0.11413664432746978,0.6666666666666666,3,0,0,0,0,11.260017172295363
425,rsi-oversold-v1,000333,2024-01-01,2024-06-30,1000000,1000000,0.044556,0.09843921626505114,0.7919973675559772,-0.07349942989702347,1,1,0,0,0,0,0
438,rsi-oversold-v1,000333,2024-07-01,2024-12-31,1000000,1000000,0.040369,0.08305323632530515,0.6544680463522302,-0.06892143894054205,1,2,0,0,0,0,0
404,rsi-oversold-v1,000858,2023-01-01,2023-12-31,1000000,1000000,-0.020988000000000118,-0.021845731261811996,-0.011518580046469176,-0.1871,0.3333333333333333,3,0,0,0,0,0.5267882187938289
421,rsi-oversold-v1,000858,2024-01-01,2024-06-30,1000000,1000000,0.162294,0.3825492359486229,2.196083792340912,-0.06002784438084925,1,2,0,0,0,0,0
435,rsi-oversold-v1,000858,2024-07-01,2024-12-31,1000000,1000000,0.153901,0.3345406172462331,1.0560738175382105,-0.1338783212311092,1,1,0,0,0,0,0
416,rsi-oversold-v1,002594,2023-01-01,2023-12-31,1000000,1000000,0.029365000000000117,0.030596810507963923,0.3106946935374425,-0.15360607624057984,0.5,2,0,0,0,0,0.6686246356002288
432,rsi-oversold-v1,002594,2024-01-01,2024-06-30,1000000,1000000,0.134528,0.31239192009238925,2.376234465594075,-0.030430588759050907,1,2,0,0,0,0,0
446,rsi-oversold-v1,002594,2024-07-01,2024-12-31,1000000,1000000,0.035391000000000235,0.07263123979466779,0.5797283462976046,-0.050773739488079866,1,1,0,0,0,0,0
418,rsi-oversold-v1,300059,2023-01-01,2023-12-31,1000000,1000000,0.0026449999999998836,0.0027544479125467536,0.14218701339887582,-0.17762633443712303,1,2,0,0,0,0,0
437,rsi-oversold-v1,300059,2024-01-01,2024-06-30,1000000,1000000,-0.034699,-0.07324286946493797,-0.22283464703781988,-0.16461332359452158,1,2,0,0,0,0,0
449,rsi-oversold-v1,300059,2024-07-01,2024-12-31,1000000,1000000,1.18534,3.835822307887619,2.746855738839053,-0.2007284165218113,1,1,0,0,0,0,0
415,rsi-oversold-v1,300274,2023-01-01,2023-12-31,1000000,1000000,-0.102658,-0.10666549103037026,-0.09936104255861158,-0.3240126770906861,0.5,4,0,0,0,0,0.5798748521593936
433,rsi-oversold-v1,300274,2024-01-01,2024-06-30,1000000,1000000,-0.359058,-0.6163658435039239,-1.7232221783564947,-0.4189645028614735,0,0,0,0,0,0,0
452,rsi-oversold-v1,300274,2024-07-01,2024-12-31,1000000,1000000,-0.18337,-0.33527338809103435,-1.7811274602836602,-0.21464291896674426,0,0,0,0,0,0,0
417,rsi-oversold-v1,300308,2023-01-01,2023-12-31,1000000,1000000,-0.3579719999999999,-0.36962112110172796,-1.051049199922838,-0.46832721572674424,0,1,0,0,0,0,0
429,rsi-oversold-v1,300308,2024-01-01,2024-06-30,1000000,1000000,0.180096,0.42856130548776017,1.464774523569708,-0.067116,1,1,0,0,0,0,0
448,rsi-oversold-v1,300308,2024-07-01,2024-12-31,1000000,1000000,-0.087407,-0.16839191956746413,-0.28828999402868266,-0.20051418864626358,1,1,0,0,0,0,0
414,rsi-oversold-v1,300750,2023-01-01,2023-12-31,1000000,1000000,-0.304103,-0.3144509113644316,-1.198471817386808,-0.44052311616229317,1,1,0,0,0,0,0
431,rsi-oversold-v1,300750,2024-01-01,2024-06-30,1000000,1000000,-0.04656899999999988,-0.09761416241669896,-1.8062454630752511,-0.05800575216298903,0,0,0,0,0,0,0
445,rsi-oversold-v1,300750,2024-07-01,2024-12-31,1000000,1000000,0.042237,0.0869772070094974,1.2804550550761176,-0.016935611662793153,1,1,0,0,0,0,0
406,rsi-oversold-v1,600000,2023-01-01,2023-12-31,1000000,1000000,-0.076528,-0.07956110874001354,-0.7000235790759601,-0.1171500468914738,0.5,2,0,0,0,0,1.5767066085693537
423,rsi-oversold-v1,600000,2024-01-01,2024-06-30,1000000,1000000,0.012141,0.026333124489208215,0.8803218094926559,-0.009342179202051461,0,0,0,0,0,0,0
443,rsi-oversold-v1,600000,2024-07-01,2024-12-31,1000000,1000000,0.261657,0.5977089354313605,2.1661777631869112,-0.0905612572161642,1,2,0,0,0,0,0
410,rsi-oversold-v1,600030,2023-01-01,2023-12-31,1000000,1000000,-0.06926499999999988,-0.07202160368068034,-0.5171736075248482,-0.13731025867991195,1,1,0,0,0,0,0
424,rsi-oversold-v1,600030,2024-01-01,2024-06-30,1000000,1000000,-0.031595,-0.0668123710539561,-0.3328405898796879,-0.1143796725655341,1,1,0,0,0,0,0
439,rsi-oversold-v1,600030,2024-07-01,2024-12-31,1000000,1000000,0.448958,1.1119736082263736,2.2992461732110225,-0.14170799622357397,1,1,0,0,0,0,0
405,rsi-oversold-v1,600036,2023-01-01,2023-12-31,1000000,1000000,-0.224687,-0.232797511856072,-1.172782950008498,-0.26007639368381963,0,1,0,0,0,0,0
420,rsi-oversold-v1,600036,2024-01-01,2024-06-30,1000000,1000000,0.011209999999999767,0.024300855596036675,0.7332442574520321,-0.013143173965129635,0,0,0,0,0,0,0
441,rsi-oversold-v1,600036,2024-07-01,2024-12-31,1000000,1000000,0.273555,0.628229780411381,2.194199563582654,-0.0742887323833618,1,3,0,0,0,0,0
407,rsi-oversold-v1,600519,2023-01-01,2023-12-31,1000000,1000000,0.001615,0.0016817916240143838,0.08989021849893143,-0.12191315978500483,0.3333333333333333,3,0,0,0,0,0.701476494880353
422,rsi-oversold-v1,600519,2024-01-01,2024-06-30,1000000,1000000,-0.07848599999999989,-0.16142360219923102,-1.9958090706099203,-0.12112044711066168,1,1,0,0,0,0,0
436,rsi-oversold-v1,600519,2024-07-01,2024-12-31,1000000,1000000,0.153071,0.3326060975966836,1.1615566868036233,-0.12491931320971317,0.6666666666666666,3,0,0,0,0,127.924543946932
412,rsi-oversold-v1,600900,2023-01-01,2023-12-31,1000000,1000000,0.017351999999999885,0.018075467144593294,0.5547508423458808,-0.014934506611307779,1,1,0,0,0,0,0
430,rsi-oversold-v1,600900,2024-01-01,2024-06-30,1000000,1000000,0.033936,0.07452644286421917,1.0407725597967594,-0.016524177500789494,1,1,0,0,0,0,0
447,rsi-oversold-v1,600900,2024-07-01,2024-12-31,1000000,1000000,-0.007774,-0.015610493317585794,-0.017997508482056675,-0.10800705936156947,0,1,0,0,0,0,0
411,rsi-oversold-v1,601166,2023-01-01,2023-12-31,1000000,1000000,0.004181000000000116,0.004354144190814591,0.1096443671854725,-0.15191146881287734,0,2,0,0,0,0,0
426,rsi-oversold-v1,601166,2024-01-01,2024-06-30,1000000,1000000,0.103702,0.23679080619800108,1.8081232777550125,-0.07111242837383916,1,1,0,0,0,0,0
440,rsi-oversold-v1,601166,2024-07-01,2024-12-31,1000000,1000000,0.217948,0.4880843631679934,1.9873972451513435,-0.07305624605275848,0.6666666666666666,3,0,0,0,0,6.354987714987715
409,rsi-oversold-v1,601288,2023-01-01,2023-12-31,1000000,1000000,0.057656,0.06010871781202454,0.6165501963579704,-0.05784276670131343,0.6666666666666666,3,0,0,0,0,0
428,rsi-oversold-v1,601288,2024-01-01,2024-06-30,1000000,1000000,0.004608000000000116,0.009951314332113048,0.1561757756618721,-0.06726038487886903,0,0,0,0,0,0,0
444,rsi-oversold-v1,601288,2024-07-01,2024-12-31,1000000,1000000,0.037728000000000116,0.07751768446651552,1.2322283961933755,-0.031243540616602682,1,1,0,0,0,0,0
413,rsi-oversold-v1,601318,2023-01-01,2023-12-31,1000000,1000000,-0.15394500000000036,-0.15976931386629944,-0.9589242173804826,-0.25028831850419797,1,2,0,0,0,0,0
427,rsi-oversold-v1,601318,2024-01-01,2024-06-30,1000000,1000000,0.012757000000000117,0.027678969929607833,0.3044604246411653,-0.08386438069683937,1,1,0,0,0,0,0
442,rsi-oversold-v1,601318,2024-07-01,2024-12-31,1000000,1000000,0.059784,0.12418605751453216,1.0067516785873363,-0.0538642460211473,1,1,0,0,0,0,0
419,rsi-oversold-v1,688981,2023-01-01,2023-12-31,1000000,1000000,0.136418,0.14243912249851065,0.7216650870765065,-0.09402544208577854,1,3,0,0,0,0,0
434,rsi-oversold-v1,688981,2024-01-01,2024-06-30,1000000,1000000,0.084002,0.18973273334848684,0.75534582128348,-0.108243,1,2,0,0,0,0,0
450,rsi-oversold-v1,688981,2024-07-01,2024-12-31,1000000,1000000,1.1684,3.7605488675399883,2.7423645934721668,-0.17154159608177022,1,2,0,0,0,0,0
